Time,Amplitude
1.724115,4.655428
1.728115,8.127698
1.732115,23.681934
1.736116,27.008747
1.740116,17.468267
1.744116,33.882124
1.748117,31.865223
1.752117,36.863603
1.756117,17.370151
1.760117,7.116327
1.764118,12.445419
1.768118,18.518313
1.772118,22.772634
1.776118,14.340498
1.780119,9.883205
1.784119,-3.020527
1.788119,5.568028
1.792119,-1.745576
1.796120,-2.085518
1.800120,-6.029505
1.804120,-15.949139
1.808121,-5.527069
1.812121,2.800532
1.816121,5.952394
1.820121,3.724899
1.824122,18.712369
1.828122,21.354281
1.832122,33.461473
1.836122,23.067922
1.840123,36.284638
1.844123,25.893656
1.848123,26.262039
1.852123,20.532684
1.856124,10.805132
1.860124,19.966826
1.864124,-0.187389
1.868125,20.169413
1.872125,2.534207
1.876125,12.346678
1.880125,1.826791
1.884126,-9.265842
1.888126,-8.190346
1.892126,-4.343088
1.896126,4.925718
1.900127,-5.972998
1.904127,-0.580578
1.908127,16.333226
1.912127,20.907116
1.916128,16.659132
1.920128,35.370435
1.924128,27.416534
1.928129,17.856375
1.932129,20.975974
1.936129,15.363459
1.940129,19.729014
1.944130,13.748505
1.948130,5.145428
1.952130,17.964423
1.956130,17.129310
1.960131,14.498631
1.964131,3.980833
1.968131,0.379941
1.972131,-5.971196
1.976132,2.557425
1.980132,1.503747
1.984132,-3.357820
1.988133,-12.611627
1.992133,3.300373
1.996133,5.643498
2.000133,11.023325
2.004134,18.604293
2.008134,28.702701
2.012134,36.165323
2.016134,25.737430
2.020135,32.411675
2.024135,22.472977
2.028135,24.202259
2.032135,17.226388
2.036136,16.060213
2.040136,17.455957
2.044136,9.843596
2.048137,10.853348
2.052137,17.921545
2.056137,3.355289
2.060137,14.757988
2.064138,10.643310
2.068138,5.027767
2.072138,-8.110165
2.076138,7.660347
2.080139,-5.295356
2.084139,-0.185144
2.088139,1.471759
2.092139,13.798122
2.096140,19.505371
2.100140,30.529181
2.104140,23.761751
2.108141,35.460325
2.112141,25.889131
2.116141,30.760032
2.120141,13.549710
2.124142,15.382615
2.128142,20.723648
2.132142,25.695501
2.136142,15.588617
2.140143,12.683129
2.144143,-1.766010
2.148143,11.406706
2.152143,-5.563854
2.156144,-15.869893
2.160144,-9.150559
2.164144,-2.309199
2.168145,5.247150
2.172145,-13.035339
2.176145,-2.396337
2.180145,5.543369
2.184146,14.931948
2.188146,20.181066
2.192146,24.657353
2.196146,29.392853
2.200147,35.964048
2.204147,38.022952
2.208147,18.671566
2.212147,14.008778
2.216148,11.277448
2.220148,10.639309
2.224148,23.410242
2.228149,18.049581
2.232149,3.002308
2.236149,-0.064615
2.240149,15.498320
2.244150,0.877574
2.248150,5.077160
2.252150,-11.178231
2.256150,-10.766855
2.260151,-8.571699
2.264151,-5.932475
2.268151,-0.342624
2.272151,11.872178
2.276152,11.270059
2.280152,12.612409
2.284152,18.964546
2.288153,33.200878
2.292153,30.014597
2.296153,36.908677
2.300153,29.718494
2.304154,19.937182
2.308154,13.246660
2.312154,18.904849
2.316154,4.677273
2.320155,0.768454
2.324155,-2.140632
2.328155,7.185876
2.332155,8.141043
2.336156,0.261660
2.340156,1.325546
2.344156,-10.937095
2.348157,-11.536649
2.352157,-15.330126
2.356157,-0.182984
2.360157,12.523840
2.364158,8.426583
2.368158,27.556953
2.372158,31.087690
2.376158,29.457648
2.380159,35.128313
2.384159,24.144651
2.388159,26.571060
2.392159,12.499024
2.396160,18.789133
2.400160,10.438733
2.404160,19.409488
2.408161,12.066984
2.412161,18.662080
2.416161,9.778788
2.420161,13.388505
2.424162,6.856529
2.428162,6.492873
2.432162,-5.867803
2.436162,-8.465010
2.440163,0.656528
2.444163,-2.529390
2.448163,1.023489
2.452163,-1.174011
2.456164,16.001787
2.460164,17.061234
2.464164,16.510922
2.468165,33.831305
2.472165,31.453755
2.476165,26.131050
2.480165,23.672796
2.484166,23.331910
2.488166,17.010325
2.492166,19.958153
2.496166,13.610985
2.500167,10.472442
2.504167,5.808975
2.508167,8.890087
2.512167,16.793112
2.516168,-0.139089
2.520168,-10.865865
2.524168,-14.938210
2.528169,-5.878025
2.532169,-10.497771
2.536169,-2.485619
2.540169,-5.958143
2.544170,10.542130
2.548170,14.296656
2.552170,29.755861
2.556170,23.977420
2.560171,42.794569
2.564171,18.898782
2.568171,20.667048
2.572171,19.286246
2.576172,9.697215
2.580172,25.597317
2.584172,6.143652
2.588173,19.321074
2.592173,14.718589
2.596173,17.638245
2.600173,-3.389044
2.604174,-5.931142
2.608174,-1.215565
2.612174,1.842203
2.616174,-11.196690
2.620175,-5.842987
2.624175,2.907463
2.628175,8.798577
2.632175,4.338957
2.636176,21.313122
2.640176,20.000185
2.644176,21.485388
2.648177,22.865151
2.652177,28.162117
2.656177,26.036256
2.660177,22.625328
2.664178,23.816568
2.668178,20.829147
2.672178,17.764713
2.676178,16.044558
2.680179,10.292643
2.684179,16.618189
2.688179,3.878915
2.692179,2.047281
2.696180,0.916405
2.700180,1.343768
2.704180,-0.090757
2.708181,-8.056366
2.712181,-2.462082
2.716181,-9.795269
2.720181,-3.907811
2.724182,16.169968
2.728182,19.766897
2.732182,26.646030
2.736182,31.151895
2.740183,33.557249
2.744183,32.100934
2.748183,35.465601
2.752183,31.637810
2.756184,25.560451
2.760184,15.518904
2.764184,20.330794
2.768185,26.881996
2.772185,19.385940
2.776185,8.877789
2.780185,15.006170
2.784186,9.835562
2.788186,0.121291
2.792186,8.367595
2.796186,-5.488051
2.800187,-1.393688
2.804187,-1.651625
2.808187,3.895754
2.812187,-9.035818
2.816188,22.935759
2.820188,18.965926
2.824188,4.863908
2.828189,27.759608
2.832189,39.535992
2.836189,18.015108
2.840189,15.293994
2.844190,16.600623
2.848190,24.463022
2.852190,15.419846
2.856190,9.989883
2.860191,9.502971
2.864191,3.029403
2.868191,-1.947818
2.872191,-2.544224
2.876192,-6.386416
2.880192,4.020200
2.884192,-4.768532
2.888193,2.267273
2.892193,-2.207755
2.896193,2.229893
2.900193,-4.833970
2.904194,-2.035472
2.908194,14.347792
2.912194,10.511500
2.916194,28.990062
2.920195,33.955828
2.924195,30.338717
2.928195,30.462400
2.932195,32.791575
2.936196,25.741211
2.940196,23.424392
2.944196,36.646633
2.948197,18.680021
2.952197,7.266857
2.956197,15.127675
2.960197,12.781089
2.964198,8.412144
2.968198,9.581069
2.972198,9.393134
2.976198,-5.467633
2.980199,-2.922439
2.984199,-7.748499
2.988199,-5.283164
2.992199,-8.606917
2.996200,12.165165
3.000200,11.114652
3.004200,26.435633
3.008201,28.139989
3.012201,34.306553
3.016201,30.543057
3.020201,36.548991
3.024202,26.761825
3.028202,18.134447
3.032202,23.146904
3.036202,21.927059
3.040203,21.840388
3.044203,10.704533
3.048203,18.334393
3.052203,1.769159
3.056204,1.888718
3.060204,-6.751221
3.064204,-3.238400
3.068205,-6.636183
3.072205,-7.972479
3.076205,-0.855176
3.080205,-5.107544
3.084206,6.563857
3.088206,7.398664
3.092206,18.052819
3.096206,23.057824
3.100207,24.554464
3.104207,37.668608
3.108207,31.723911
3.112207,33.901200
3.116208,25.609863
3.120208,26.449441
3.124208,26.888375
3.128209,19.593313
3.132209,18.282989
3.136209,21.903248
3.140209,0.759416
3.144210,9.732508
3.148210,9.519628
3.152210,1.570985
3.156210,-1.262517
3.160211,-7.300082
3.164211,7.922608
3.168211,-5.476718
3.172211,-4.457787
3.176212,21.406661
3.180212,4.431041
3.184212,16.388868
3.188213,16.596408
3.192213,24.566726
3.196213,31.943919
3.200213,18.679191
3.204214,25.914477
3.208214,15.528819
3.212214,20.608685
3.216214,8.594237
3.220215,16.100118
3.224215,4.956192
3.228215,0.072059
3.232215,-7.720413
3.236216,13.182311
3.240216,-5.268593
3.244216,2.052773
3.248217,-7.252040
3.252217,-1.030141
3.256217,1.145186
3.260217,-5.910149
3.264218,-0.382493
3.268218,-4.506294
3.272218,10.298890
3.276218,20.697399
3.280219,22.940016
3.284219,30.482316
3.288219,38.360114
3.292219,28.098961
3.296220,24.652439
3.300220,15.356974
3.304220,19.666665
3.308221,15.049233
3.312221,16.330090
3.316221,19.299486
3.320221,7.671878
3.324222,10.179994
3.328222,1.984374
3.332222,11.740026
3.336222,3.532654
3.340223,8.644430
3.344223,-4.941008
3.348223,-3.207651
3.352223,-7.420201
3.356224,-6.566504
3.360224,7.316819
3.364224,12.135467
3.368225,18.343225
3.372225,21.797291
3.376225,38.925282
3.380225,32.783773
3.384226,26.901477
3.388226,22.708631
3.392226,13.338278
3.396226,14.009644
3.400227,22.121298
3.404227,16.169440
3.408227,5.523077
3.412227,14.560910
3.416228,11.232772
3.420228,-1.295846
3.424228,-6.429377
3.428229,2.319850
3.432229,-9.774516
3.436229,2.742441
3.440229,-2.095985
3.444230,-5.891129
3.448230,-1.516719
3.452230,6.630194
3.456230,19.711626
3.460231,33.335444
3.464231,28.447696
3.468231,27.761416
3.472231,27.396143
3.476232,21.901305
3.480232,27.157968
3.484232,29.843586
3.488233,24.525370
3.492233,16.476760
3.496233,23.284811
3.500233,16.838226
3.504234,16.362631
3.508234,2.898867
3.512234,10.007871
3.516234,9.044037
3.520235,6.736644
3.524235,8.609423
3.528235,-8.523905
3.532235,0.482159
3.536236,-5.272211
3.540236,-9.757306
3.544236,7.810618
3.548237,30.896369
3.552237,27.215716
3.556237,29.043802
3.560237,33.110663
3.564238,28.693713
3.568238,31.777156
3.572238,27.797200
3.576238,21.958893
3.580239,20.066272
3.584239,19.531336
3.588239,16.148198
3.592239,6.263912
3.596240,-1.009749
3.600240,-5.215323
3.604240,3.156270
3.608241,3.252661
3.612241,-2.299671
3.616241,-4.762323
3.620241,-8.020149
3.624242,-2.098984
3.628242,0.735078
3.632242,8.856048
3.636242,5.407310
3.640243,23.130924
3.644243,29.400943
3.648243,27.397773
3.652243,30.157860
3.656244,36.018512
3.660244,25.324367
3.664244,31.771191
3.668245,24.684007
3.672245,23.767096
3.676245,16.992300
3.680245,17.020103
3.684246,2.565460
3.688246,9.141644
3.692246,4.492460
3.696246,8.976584
3.700247,1.422923
3.704247,-1.509685
3.708247,-2.293112
3.712247,-7.148594
3.716248,-11.663154
3.720248,3.851224
3.724248,8.144550
3.728249,16.579446
3.732249,21.318278
3.736249,20.845360
3.740249,30.541391
3.744250,28.972678
3.748250,27.408786
3.752250,23.764389
3.756250,24.224431
3.760251,13.925033
3.764251,18.311112
3.768251,22.464632
3.772251,8.706399
3.776252,16.209025
3.780252,3.777344
3.784252,-4.663106
3.788253,10.699906
3.792253,-13.792818
3.796253,-2.561257
3.800253,-3.061565
3.804254,-0.556781
3.808254,-4.778922
3.812254,8.581921
3.816254,9.185121
3.820255,7.887542
3.824255,37.323702
3.828255,21.462468
3.832255,25.477043
3.836256,31.077204
3.840256,30.960951
3.844256,24.626201
3.848257,18.736849
3.852257,26.856837
3.856257,15.693468
3.860257,23.215055
3.864258,7.689394
3.868258,18.837057
3.872258,7.483524
3.876258,4.775231
3.880259,15.721557
3.884259,3.944176
3.888259,-0.961229
3.892259,2.831111
3.896260,5.824792
3.900260,-2.384840
3.904260,1.502555
3.908261,14.521168
3.912261,19.480920
3.916261,28.335366
3.920261,31.649692
3.924262,36.352900
3.928262,28.514087
3.932262,35.452697
3.936262,16.545194
3.940263,27.647206
3.944263,6.282489
3.948263,13.355739
3.952263,14.085159
3.956264,15.365995
3.960264,11.001750
3.964264,1.334392
3.968265,-0.316496
3.972265,3.630136
3.976265,-0.466199
3.980265,-12.909272
3.984266,1.468112
3.988266,-4.681092
3.992266,6.692331
3.996266,11.432320
4.000267,15.848804
4.004267,23.153113
4.008267,20.166610
4.012267,31.786687
4.016268,26.863483
4.020268,26.040465
4.024268,23.725259
4.028269,20.835874
4.032269,15.759409
4.036269,17.790289
4.040269,12.501182
4.044270,18.579891
4.048270,9.706816
4.052270,1.135366
4.056270,-2.197714
4.060271,0.606250
4.064271,-5.160243
4.068271,-10.891730
4.072271,-8.789783
4.076272,-3.708525
4.080272,-0.040378
4.084272,10.581161
4.088273,-6.468320
4.092273,10.359899
4.096273,22.187608
4.100273,25.666070
4.104274,19.907542
4.108274,30.633811
4.112274,30.504296
4.116274,28.348430
4.120275,18.635758
4.124275,23.062052
4.128275,24.413471
4.132275,7.516058
4.136276,19.968376
4.140276,2.383914
4.144276,7.831083
4.148277,5.223270
4.152277,-6.916842
4.156277,-11.540842
4.160277,1.122684
4.164278,-2.653590
4.168278,-0.135798
4.172278,-0.810333
4.176278,-5.395663
4.180279,17.341020
4.184279,11.510754
4.188279,22.113490
4.192279,26.246626
4.196280,39.453147
4.200280,41.806760
4.204280,41.531937
4.208281,27.897060
4.212281,27.428518
4.216281,15.447325
4.220281,0.699113
4.224282,16.911568
4.228282,25.195074
4.232282,7.490154
4.236282,15.697453
4.240283,0.509991
4.244283,3.843721
4.248283,3.451358
4.252283,-3.268013
4.256284,4.431032
4.260284,1.493943
4.264284,-4.643760
4.268285,1.977998
4.272285,9.131984
4.276285,21.935114
4.280285,24.879917
4.284286,19.439304
4.288286,27.125159
4.292286,22.065367
4.296286,22.282719
4.300287,24.613598
4.304287,23.091532
4.308287,14.247923
4.312287,13.433966
4.316288,8.563607
4.320288,9.531287
4.324288,19.329617
4.328289,7.546608
4.332289,-1.678859
4.336289,-7.322592
4.340289,2.747576
4.344290,-0.385738
4.348290,-12.109302
4.352290,-10.967403
4.356290,-0.885617
4.360291,9.425312
4.364291,12.840109
4.368291,24.307401
4.372291,22.352526
4.376292,21.835651
4.380292,27.632613
4.384292,25.037033
4.388293,24.416443
4.392293,27.091246
4.396293,29.091331
4.400293,30.007686
4.404294,17.186516
4.408294,11.369745
4.412294,26.581044
4.416294,10.230934
4.420295,11.756747
4.424295,4.710237
4.428295,11.957254
4.432295,-6.178975
4.436296,-14.985748
4.440296,1.605408
4.444296,3.957185
4.448297,7.598120
4.452297,12.614078
4.456297,17.117608
4.460297,10.229672
4.464298,30.181346
4.468298,23.191454
4.472298,25.600763
4.476298,15.561717
4.480299,11.328020
4.484299,35.036995
4.488299,19.227506
4.492299,13.992586
4.496300,13.108677
4.500300,14.610748
4.504300,-9.323026
4.508301,-1.462005
4.512301,10.763723
4.516301,5.614000
4.520301,-2.651577
4.524302,-8.819867
4.528302,-11.491655
4.532302,-6.323359
4.536302,0.185405
4.540303,-0.179934
4.544303,16.518305
4.548303,20.064590
4.552303,21.090084
4.556304,21.058432
4.560304,27.195182
4.564304,22.519587
4.568305,23.315016
4.572305,18.109770
4.576305,25.217442
4.580305,22.382174
4.584306,25.202399
4.588306,19.158583
4.592306,10.280620
4.596306,17.432974
4.600307,12.707907
4.604307,0.480030
4.608307,5.714890
4.612307,-10.869793
4.616308,-11.175850
4.620308,-9.416810
4.624308,-1.379161
4.628309,-5.145501
4.632309,15.814100
4.636309,0.628185
4.640309,21.938955
4.644310,27.278826
4.648310,30.261498
4.652310,27.554171
4.656310,30.927207
4.660311,22.599138
4.664311,23.978560
4.668311,19.472148
4.672311,9.812505
4.676312,10.727891
4.680312,8.092392
4.684312,9.379536
4.688313,7.113928
4.692313,1.423224
4.696313,-4.834635
4.700313,0.058791
4.704314,-3.200311
4.708314,-6.836417
4.712314,-5.331454
4.716314,-8.434795
4.720315,7.580235
4.724315,-2.786799
4.728315,22.537257
4.732315,13.697906
4.736316,23.642357
4.740316,27.285409
4.744316,30.488595
4.748317,29.042973
4.752317,32.807128
4.756317,19.180887
4.760317,21.221885
4.764318,16.150123
4.768318,17.474895
4.772318,17.558108
4.776318,9.502105
4.780319,5.754370
4.784319,4.305288
4.788319,-4.646930
4.792319,-5.952508
4.796320,14.870128
4.800320,-1.204447
4.804320,-4.807085
4.808321,-5.761989
4.812321,2.348120
4.816321,5.546473
4.820321,8.937338
4.824322,23.463487
4.828322,29.135636
4.832322,28.443339
4.836322,33.367414
4.840323,38.432326
4.844323,28.081908
4.848323,24.391439
4.852323,10.206599
4.856324,13.134483
4.860324,10.070084
4.864324,4.041023
4.868325,-7.812236
4.872325,7.997802
4.876325,5.849753
4.880325,-6.618246
4.884326,-14.679937
4.888326,-8.341981
4.892326,-9.990834
4.896326,-17.428268
4.900327,-2.738710
4.904327,-0.075682
4.908327,2.367234
4.912327,22.189459
4.916328,22.086630
4.920328,33.345102
4.924328,37.988186
4.928329,26.007397
4.932329,22.337825
4.936329,25.779347
4.940329,18.797855
4.944330,22.390113
4.948330,15.219380
4.952330,20.191590
4.956330,4.255011
4.960331,7.848049
4.964331,10.150431
4.968331,11.151929
4.972331,-3.937437
4.976332,-4.118132
4.980332,2.395862
4.984332,-5.199943
4.988333,-5.148471
4.992333,9.349602
4.996333,11.090831
5.000333,5.527022
5.004334,26.366420
5.008334,32.422967
5.012334,22.736016
5.016334,24.261607
5.020335,25.055964
5.024335,16.458164
5.028335,24.021873
5.032335,25.793614
5.036336,25.522345
5.040336,10.479894
5.044336,11.677509
5.048337,6.154627
5.052337,15.665600
5.056337,3.144625
5.060337,3.941106
5.064338,-1.645960
5.068338,-3.873472
5.072338,-8.101226
5.076338,0.378661
5.080339,0.200468
5.084339,2.287679
5.088339,12.298717
5.092339,11.920793
5.096340,20.558590
5.100340,16.697868
5.104340,26.832950
5.108341,22.420992
5.112341,28.175522
5.116341,30.882768
5.120341,23.219393
5.124342,25.808796
5.128342,11.294994
5.132342,13.395760
5.136342,6.254510
5.140343,6.778727
5.144343,4.917213
5.148343,1.603610
5.152343,5.384466
5.156344,8.052597
5.160344,1.038281
5.164344,-0.905636
5.168345,1.280231
5.172345,12.901930
5.176345,-5.540844
5.180345,10.174745
5.184346,13.020867
5.188346,15.646868
5.192346,26.812920
5.196346,24.649376
5.200347,22.106752
5.204347,33.650175
5.208347,29.356783
5.212347,8.339591
5.216348,13.181835
5.220348,16.039925
5.224348,9.751980
5.228349,-0.651817
5.232349,6.189951
5.236349,19.353478
5.240349,0.564879
5.244350,11.644507
5.248350,-11.957649
5.252350,-6.240486
5.256350,-6.982039
5.260351,3.122090
5.264351,-2.699567
5.268351,9.442174
5.272351,6.362454
5.276352,18.686450
5.280352,28.457125
5.284352,19.041384
5.288353,35.766768
5.292353,26.388672
5.296353,26.081440
5.300353,32.597324
5.304354,14.839144
5.308354,21.894426
5.312354,11.594881
5.316354,14.731782
5.320355,17.050022
5.324355,21.048360
5.328355,11.780766
5.332355,6.516517
5.336356,0.486311
5.340356,-4.163968
5.344356,-4.015892
5.348357,10.256461
5.352357,3.010762
5.356357,4.216932
5.360357,12.561214
5.364358,15.719751
5.368358,12.643826
5.372358,27.428756
5.376358,21.414765
5.380359,13.473732
5.384359,20.377514
5.388359,23.912427
5.392359,20.968009
5.396360,17.048181
5.400360,24.793777
5.404360,22.593613
5.408361,7.919784
5.412361,3.905002
5.416361,5.170053
5.420361,4.485884
5.424362,4.751344
5.428362,-0.895944
5.432362,4.474475
5.436362,-5.395544
5.440363,-5.897865
5.444363,-7.758914
5.448363,6.541862
5.452363,12.098847
5.456364,12.028500
5.460364,33.290850
5.464364,24.311578
5.468365,24.197593
5.472365,20.593325
5.476365,29.412751
