Time,Amplitude
0.396026,9.817874
0.400027,9.364072
0.404027,25.176879
0.408027,21.346976
0.412027,27.929177
0.416028,27.763326
0.420028,19.634718
0.424028,13.443962
0.428029,16.489593
0.432029,10.009703
0.436029,1.865008
0.440029,2.539536
0.444030,-4.666388
0.448030,5.069126
0.452030,17.919150
0.456030,19.555718
0.460031,29.074831
0.464031,21.518462
0.468031,24.451782
0.472031,11.772857
0.476032,6.630595
0.480032,5.594856
0.484032,-5.324022
0.488033,-3.541034
0.492033,-4.733517
0.496033,1.992854
0.500033,14.982576
0.504034,21.975777
0.508034,31.946892
0.512034,23.560784
0.516034,25.584563
0.520035,11.578930
0.524035,12.192353
0.528035,13.011469
0.532035,5.174141
0.536036,1.098574
0.540036,-7.921302
0.544036,-5.463973
0.548037,14.556866
0.552037,16.005847
0.556037,26.414798
0.560037,31.207882
0.564038,20.882939
0.568038,10.942325
0.572038,7.032724
0.576038,11.884892
0.580039,6.551262
0.584039,5.535338
0.588039,2.646947
0.592039,-5.768022
0.596040,-0.567271
0.600040,7.821068
0.604040,24.573183
0.608041,33.247881
0.612041,19.279166
0.616041,20.221203
0.620041,21.539360
0.624042,14.813501
0.628042,11.578442
0.632042,12.081573
0.636042,6.346059
0.640043,2.614304
0.644043,-0.769910
0.648043,5.314033
0.652043,17.745599
0.656044,26.516163
0.660044,24.121811
0.664044,26.195156
0.668045,11.670240
0.672045,17.241044
0.676045,8.112743
0.680045,6.919536
0.684046,-1.661377
0.688046,-4.826741
0.692046,-2.196745
0.696046,-8.772491
0.700047,8.441357
0.704047,25.774140
0.708047,24.384673
0.712047,33.259450
0.716048,32.547566
0.720048,20.353866
0.724048,20.434568
0.728049,16.697778
0.732049,7.773602
0.736049,7.138094
0.740049,-10.987609
0.744050,-0.821531
0.748050,5.182346
0.752050,20.580707
0.756050,26.466232
0.760051,20.954514
0.764051,23.951815
0.768051,20.215584
0.772051,12.027322
0.776052,11.392035
0.780052,1.993870
0.784052,-5.432026
0.788053,-8.690181
0.792053,-6.399830
0.796053,-2.256001
0.800053,20.779621
0.804054,24.750960
0.808054,26.508011
0.812054,24.058012
0.816054,24.253253
0.820055,18.370389
0.824055,14.613672
0.828055,17.995365
0.832055,6.232685
0.836056,-2.013967
0.840056,-6.264335
0.844056,-5.473542
0.848057,7.080750
0.852057,18.245328
0.856057,19.724485
0.860057,27.897046
0.864058,24.449539
0.868058,15.722863
0.872058,13.428304
0.876058,6.507530
0.880059,8.707448
0.884059,-3.814441
0.888059,0.438342
0.892059,-7.709489
0.896060,0.894211
0.900060,9.760758
0.904060,21.318232
0.908061,27.308841
0.912061,30.986916
0.916061,16.679338
0.920061,21.464189
0.924062,20.107049
0.928062,12.802152
0.932062,1.982678
0.936062,0.337361
0.940063,-7.207371
0.944063,-1.631704
0.948063,9.358933
0.952063,22.014935
0.956064,24.666404
0.960064,29.602521
0.964064,17.641926
0.968065,5.868896
0.972065,21.122329
0.976065,9.868934
0.980065,4.893739
0.984066,-1.820696
0.988066,0.113784
0.992066,-10.906971
0.996066,2.029424
1.000067,20.190754
1.004067,21.264012
1.008067,32.650547
1.012067,33.019817
1.016068,20.363701
1.020068,12.912398
1.024068,15.208841
1.028069,17.109916
1.032069,5.731617
1.036069,3.593711
1.040069,-0.221370
1.044070,-6.249135
1.048070,7.297054
1.052070,19.383133
1.056070,29.739544
1.060071,20.783292
1.064071,21.220298
1.068071,19.475450
1.072071,11.473620
1.076072,14.854322
1.080072,9.621964
1.084072,1.413533
1.088073,-8.397750
1.092073,-2.902890
1.096073,-2.541598
1.100073,7.599281
1.104074,22.945998
1.108074,32.504820
1.112074,24.033374
1.116074,23.474290
1.120075,20.548467
1.124075,20.070070
1.128075,11.905247
1.132075,7.453278
1.136076,-0.605009
1.140076,-6.704936
1.144076,-2.170747
1.148077,4.792420
1.152077,16.604213
1.156077,27.823230
1.160077,24.458050
1.164078,24.957378
1.168078,17.437015
1.172078,12.929216
1.176078,9.919063
1.180079,5.291040
1.184079,1.737883
1.188079,-10.413564
1.192079,-5.985791
1.196080,2.572823
1.200080,11.293290
1.204080,23.202118
1.208081,24.398714
1.212081,35.363580
1.216081,23.987247
1.220081,23.001968
1.224082,17.714011
1.228082,13.383235
1.232082,4.828212
1.236082,-7.990234
1.240083,-3.110933
1.244083,0.634081
1.248083,11.018522
1.252083,18.836189
1.256084,32.575920
1.260084,26.113963
1.264084,20.835773
1.268085,13.993698
1.272085,14.344923
1.276085,8.126169
1.280085,0.683897
1.284086,-1.914678
1.288086,-7.903681
1.292086,-12.269247
1.296086,0.340034
1.300087,12.963456
1.304087,22.562704
1.308087,33.741595
1.312087,31.581835
1.316088,19.225856
1.320088,13.030059
1.324088,20.006023
1.328089,10.931533
1.332089,3.846555
1.336089,1.643324
1.340089,-5.609523
1.344090,-1.501370
1.348090,4.453278
1.352090,14.711421
1.356090,24.919765
1.360091,33.663687
1.364091,23.572534
1.368091,18.825631
1.372091,12.623270
1.376092,8.908255
1.380092,1.133094
1.384092,-3.108236
1.388093,-2.893775
1.392093,-6.788463
1.396093,1.072224
1.400093,15.474001
1.404094,28.975099
1.408094,31.518958
1.412094,33.214243
1.416094,22.923485
1.420095,20.455630
1.424095,17.689259
1.428095,15.585506
1.432095,12.068381
1.436096,-0.240815
1.440096,-9.310243
1.444096,3.347169
1.448097,6.818424
1.452097,18.021090
1.456097,27.200746
1.460097,18.247875
1.464098,21.834292
1.468098,15.167165
1.472098,3.725744
1.476098,12.091054
1.480099,6.362889
1.484099,5.266045
1.488099,-11.867241
1.492099,-10.078615
1.496100,1.788799
1.500100,11.231298
1.504100,24.205167
1.508101,28.623612
1.512101,29.786134
1.516101,22.530747
1.520101,20.588138
1.524102,19.555191
1.528102,7.948449
1.532102,5.847879
1.536102,-0.362772
1.540103,-6.354612
1.544103,-1.715725
1.548103,18.075188
1.552103,14.029788
1.556104,25.235763
1.560104,26.074003
1.564104,29.222902
1.568105,14.823759
1.572105,6.702243
1.576105,3.595752
1.580105,14.479869
1.584106,3.307758
1.588106,-11.725644
1.592106,-4.714592
1.596106,-4.673548
1.600107,9.843470
1.604107,23.430761
1.608107,26.809598
1.612107,27.486235
1.616108,28.001097
1.620108,17.597923
1.624108,16.159704
1.628109,14.315645
1.632109,3.516132
1.636109,3.318243
1.640109,-6.932493
1.644110,-2.004941
1.648110,5.759996
1.652110,11.665064
1.656110,23.095196
1.660111,33.443216
1.664111,29.435363
1.668111,16.568710
1.672111,10.300072
1.676112,-0.535373
1.680112,4.690149
1.684112,-2.124131
1.688113,4.123434
1.692113,-2.685612
1.696113,0.707902
1.700113,23.006178
1.704114,28.536163
1.708114,27.893873
1.712114,28.696396
1.716114,25.673084
1.720115,23.112087
1.724115,12.608751
1.728115,13.050421
1.732115,7.360883
1.736116,5.292852
1.740116,-2.742463
1.744116,-1.437431
1.748117,5.388862
1.752117,16.795906
1.756117,26.571207
1.760117,30.805450
1.764118,27.269039
1.768118,22.412622
1.772118,13.433097
1.776118,7.482948
1.780119,-1.462879
1.784119,-0.406239
1.788119,-6.971730
1.792119,-2.014693
1.796120,4.127320
1.800120,5.125401
1.804120,25.637687
1.808121,24.097446
1.812121,33.201728
1.816121,22.236841
1.820121,18.341987
1.824122,18.687949
1.828122,8.455894
1.832122,14.512579
1.836122,0.587066
1.840123,-3.362691
1.844123,1.020688
1.848123,6.585748
1.852123,14.928818
1.856124,26.403832
1.860124,25.789302
1.864124,20.552792
1.868125,17.136306
1.872125,9.882743
1.876125,6.438792
1.880125,1.771207
1.884126,6.273369
1.888126,-9.799321
1.892126,-10.797650
1.896126,-1.290308
1.900127,17.099090
1.904127,21.439959
1.908127,29.585080
1.912127,30.909301
1.916128,18.149211
1.920128,21.170065
1.924128,15.517670
1.928129,14.423982
1.932129,5.791202
1.936129,5.858110
1.940129,3.662534
1.944130,1.151963
1.948130,7.183002
1.952130,10.733724
1.956130,23.741563
1.960131,36.073998
1.964131,28.767716
1.968131,17.957616
1.972131,9.459828
1.976132,3.917210
1.980132,-1.928425
1.984132,-2.873550
1.988133,-6.526380
1.992133,-5.045552
1.996133,3.543150
2.000133,9.758099
2.004134,29.995641
2.008134,33.852056
2.012134,28.371903
2.016134,24.979351
2.020135,19.833303
2.024135,4.250216
2.028135,12.261043
2.032135,8.440118
2.036136,2.937279
2.040136,2.224565
2.044136,-4.535125
2.048137,5.276418
2.052137,19.550160
2.056137,27.835935
2.060137,32.885730
2.064138,17.647318
2.068138,22.093663
2.072138,10.200171
2.076138,16.654340
2.080139,3.030937
2.084139,-0.257730
2.088139,-1.975319
2.092139,-10.243140
2.096140,2.109403
2.100140,15.297800
2.104140,26.066380
2.108141,25.854526
2.112141,27.909134
2.116141,26.618255
2.120141,11.424741
2.124142,11.582228
2.128142,6.332574
2.132142,9.463508
2.136142,-3.476366
2.140143,-3.759069
2.144143,0.514532
2.148143,10.851784
2.152143,16.585833
2.156144,22.075234
2.160144,22.364152
2.164144,20.272082
2.168145,12.685264
2.172145,13.203462
2.176145,8.560545
2.180145,7.313170
2.184146,3.147072
2.188146,-10.427453
2.192146,-2.675630
2.196146,-0.536665
2.200147,11.690004
2.204147,27.257826
2.208147,32.013807
2.212147,33.419096
2.216148,27.752926
2.220148,17.786679
2.224148,13.360148
2.228149,13.484047
2.232149,8.210328
2.236149,4.660071
2.240149,-0.645055
2.244150,3.423362
2.248150,8.882113
2.252150,17.092856
2.256150,27.790966
2.260151,26.814150
2.264151,25.159529
2.268151,14.776551
2.272151,18.035204
2.276152,4.087273
2.280152,3.318919
2.284152,-2.961007
2.288153,-9.685127
2.292153,-3.013670
2.296153,1.658831
2.300153,11.547131
2.304154,20.094257
2.308154,33.819220
2.312154,31.114655
2.316154,17.460752
2.320155,16.028961
2.324155,12.369114
2.328155,15.896186
2.332155,4.543207
2.336156,-7.211863
2.340156,-2.718453
2.344156,0.097032
2.348157,4.629030
2.352157,17.288374
2.356157,25.235653
2.360157,34.677450
2.364158,27.182143
2.368158,23.831761
2.372158,10.973606
2.376158,0.954841
2.380159,2.735454
2.384159,-2.340748
2.388159,5.321316
2.392159,-2.602293
2.396160,3.389089
2.400160,17.644484
2.404160,19.415135
2.408161,22.589052
2.412161,22.537686
2.416161,29.554136
2.420161,19.594567
2.424162,18.792241
2.428162,4.490080
2.432162,2.289094
2.436162,-2.759981
2.440163,-3.742066
2.444163,-2.190177
2.448163,8.412656
2.452163,13.316230
2.456164,25.070130
2.460164,32.010685
2.464164,21.221449
2.468165,21.248352
2.472165,11.245169
2.476165,9.742774
2.480165,6.405471
2.484166,-4.539695
2.488166,0.317129
2.492166,-3.527765
2.496166,6.143977
2.500167,12.285528
2.504167,27.187356
2.508167,42.568757
2.512167,21.986346
2.516168,26.235668
2.520168,16.410703
2.524168,11.026316
2.528169,10.952107
2.532169,13.688670
2.536169,0.707880
2.540169,-8.151031
2.544170,-6.292367
2.548170,3.556175
2.552170,19.331970
2.556170,29.081408
2.560171,27.224677
2.564171,21.558248
2.568171,17.560763
2.572171,10.468097
2.576172,9.304986
2.580172,4.929743
2.584172,-0.770616
2.588173,-2.354203
2.592173,-8.477278
2.596173,5.559843
2.600173,8.156245
2.604174,30.555304
2.608174,32.372040
2.612174,30.571515
2.616174,26.571973
2.620175,20.076113
2.624175,19.008916
2.628175,13.895920
2.632175,8.173458
2.636176,1.835315
2.640176,0.127799
2.644176,-4.567991
2.648177,7.256709
2.652177,16.966923
2.656177,21.588751
2.660177,35.897067
2.664178,24.492466
2.668178,18.167211
2.672178,15.224147
2.676178,2.333127
2.680179,2.027139
2.684179,-2.596492
2.688179,2.388623
2.692179,-3.710974
2.696180,6.795134
2.700180,18.351925
2.704180,18.498782
2.708181,31.954014
2.712181,29.397121
2.716181,17.922714
2.720181,26.820516
2.724182,17.815055
2.728182,9.587197
2.732182,5.466537
2.736182,-2.066694
2.740183,-4.642901
2.744183,-8.032928
2.748183,12.193313
2.752183,19.785559
2.756184,25.600193
2.760184,27.744098
2.764184,28.253527
2.768185,15.940774
2.772185,15.600217
2.776185,13.341716
2.780185,7.610125
2.784186,3.341300
2.788186,-0.282994
2.792186,-5.950436
2.796186,-3.227269
2.800187,11.288036
2.804187,27.798077
2.808187,20.704743
2.812187,27.585448
2.816188,23.542162
2.820188,20.614484
2.824188,16.188176
2.828189,9.701797
2.832189,4.491476
2.836189,2.004578
2.840189,-1.556397
2.844190,-4.315475
2.848190,13.644117
2.852190,14.235918
2.856190,17.748033
2.860191,25.940224
2.864191,22.591161
2.868191,15.411381
2.872191,12.170271
2.876192,5.982057
2.880192,6.140738
2.884192,-1.598724
2.888193,-0.833415
2.892193,-4.737802
2.896193,3.785080
2.900193,17.511425
2.904194,26.000827
2.908194,33.170769
2.912194,29.230900
2.916194,18.713481
2.920195,17.134693
2.924195,19.712314
2.928195,14.415762
2.932195,11.777957
2.936196,2.910953
2.940196,-2.050526
2.944196,1.735383
2.948197,7.390153
2.952197,15.955270
2.956197,28.490592
2.960197,20.805880
2.964198,23.692235
2.968198,15.580164
2.972198,15.505833
2.976198,7.635203
2.980199,1.408556
2.984199,-5.939740
2.988199,-3.831094
2.992199,-5.031231
2.996200,1.254994
3.000200,6.922246
3.004200,24.361486
3.008201,29.555123
3.012201,29.487022
3.016201,27.666922
3.020201,15.230806
3.024202,15.794519
3.028202,11.844446
3.032202,9.726538
3.036202,-1.370480
3.040203,-7.999146
3.044203,-1.275683
3.048203,-1.860628
3.052203,14.476422
3.056204,31.080887
3.060204,24.236153
3.064204,29.631623
3.068205,15.064533
3.072205,11.935982
3.076205,9.452073
3.080205,1.179916
3.084206,-6.189075
3.088206,-1.553856
3.092206,-5.818138
3.096206,0.642262
3.100207,9.526847
3.104207,24.786790
3.108207,30.134313
3.112207,25.093180
3.116208,27.832686
3.120208,22.711445
3.124208,13.084306
3.128209,14.370298
3.132209,6.978337
3.136209,2.915390
3.140209,-0.739020
3.144210,-4.607829
3.148210,7.718405
3.152210,20.258940
3.156210,24.082578
3.160211,23.650541
3.164211,22.085782
3.168211,18.217230
3.172211,10.248036
3.176212,10.400267
3.180212,2.559755
3.184212,3.410401
3.188213,-9.098271
3.192213,-10.461743
3.196213,6.786418
3.200213,11.347316
3.204214,21.510396
3.208214,28.128225
3.212214,29.808584
3.216214,20.264309
3.220215,13.664789
3.224215,13.701286
3.228215,13.303930
3.232215,2.745129
3.236216,-0.994934
3.240216,0.574022
3.244216,-2.274879
3.248217,1.424400
3.252217,20.004696
3.256217,22.448818
3.260217,31.111198
3.264218,20.171074
3.268218,20.467288
3.272218,15.605502
3.276218,6.708107
3.280219,9.108583
3.284219,0.643849
3.288219,-8.828988
3.292219,-9.722902
3.296220,5.370571
3.300220,8.020941
3.304220,16.411339
3.308221,25.902062
3.312221,26.491299
3.316221,26.245306
3.320221,22.612938
3.324222,21.405455
3.328222,17.460473
3.332222,5.766584
3.336222,3.701806
3.340223,-9.493655
3.344223,-6.853144
3.348223,12.212068
3.352223,14.054338
3.356224,26.413646
3.360224,26.059972
3.364224,25.347157
3.368225,23.509582
3.372225,8.893553
3.376225,7.190615
3.380225,10.705547
3.384226,0.064941
3.388226,-7.166613
3.392226,-5.361572
3.396226,-0.406613
3.400227,11.497887
3.404227,27.248171
3.408227,35.420985
3.412227,34.247143
3.416228,26.462454
3.420228,14.911082
3.424228,10.548259
3.428229,7.817366
3.432229,9.626512
3.436229,2.838885
3.440229,-3.084042
3.444230,-6.462304
3.448230,9.138898
3.452230,20.858512
3.456230,28.447493
3.460231,31.621783
3.464231,20.564903
3.468231,18.590321
3.472231,10.050713
3.476232,15.630339
3.480232,8.173610
3.484232,2.764544
3.488233,-3.979828
3.492233,-4.173735
3.496233,0.993694
3.500233,17.013302
3.504234,22.607187
3.508234,21.431155
3.512234,31.422663
3.516234,22.187778
3.520235,26.630846
3.524235,16.148440
3.528235,9.869034
3.532235,7.860320
3.536236,2.411634
3.540236,-7.705780
3.544236,-3.891858
3.548237,13.600199
3.552237,15.100973
3.556237,28.202397
3.560237,24.503421
3.564238,28.392967
3.568238,15.536516
3.572238,16.741898
3.576238,12.792338
3.580239,2.914306
3.584239,-0.260265
3.588239,-12.493706
3.592239,-5.478694
3.596240,2.990143
3.600240,10.791500
3.604240,26.340548
3.608241,31.386919
3.612241,32.402954
3.616241,24.710564
3.620241,14.005011
3.624242,17.213893
3.628242,9.025108
3.632242,6.472887
3.636242,-1.287036
3.640243,-7.603104
3.644243,-9.161666
3.648243,6.500975
3.652243,23.331373
3.656244,29.571752
3.660244,23.274379
3.664244,26.439715
3.668245,16.153515
3.672245,14.115400
3.676245,9.325501
3.680245,4.012100
3.684246,1.172138
3.688246,-4.480229
3.692246,-2.772682
3.696246,6.519466
3.700247,16.189174
3.704247,24.689886
3.708247,25.948358
3.712247,26.097359
3.716248,27.958513
3.720248,17.269839
3.724248,11.550051
3.728249,12.458157
3.732249,2.143055
3.736249,-1.180604
3.740249,-1.413532
3.744250,-0.699705
3.748250,11.884790
3.752250,13.253295
3.756250,25.586639
3.760251,26.121864
3.764251,23.321765
3.768251,17.832603
3.772251,7.743629
3.776252,12.287722
3.780252,4.832998
3.784252,-5.855604
3.788253,-6.375344
3.792253,-6.625548
3.796253,-0.502237
3.800253,13.025367
3.804254,22.123670
3.808254,33.505065
3.812254,23.673405
3.816254,27.182093
3.820255,15.367830
3.824255,13.466680
3.828255,7.680639
3.832255,12.802857
3.836256,0.597051
3.840256,-5.289575
3.844256,-1.408539
3.848257,3.617047
3.852257,9.354871
3.856257,25.640935
3.860257,20.472531
3.864258,23.478611
3.868258,19.398811
3.872258,11.654989
3.876258,3.846524
3.880259,8.048620
3.884259,-0.029277
3.888259,-4.046469
3.892259,-5.959954
3.896260,1.195652
3.900260,11.345272
3.904260,21.702180
3.908261,28.247566
3.912261,28.389778
3.916261,25.682297
3.920261,16.695725
3.924262,14.244329
3.928262,5.949196
3.932262,1.589659
3.936262,-0.790339
3.940263,-11.583679
3.944263,0.727018
3.948263,11.905979
3.952263,16.664287
3.956264,30.668656
3.960264,26.982216
3.964264,22.996155
3.968265,16.680642
3.972265,16.750957
3.976265,1.086380
3.980265,1.078947
3.984266,-2.135111
3.988266,-3.692148
3.992266,0.088087
3.996266,7.469173
4.000267,16.783226
4.004267,28.955329
4.008267,29.778082
4.012267,30.443117
4.016268,18.428339
4.020268,13.745603
4.024268,15.454981
4.028269,10.287047
4.032269,6.171751
4.036269,-0.931119
4.040269,-2.343681
4.044270,-0.788296
4.048270,9.086147
4.052270,20.319752
4.056270,23.542725
4.060271,27.613599
4.064271,22.222937
4.068271,14.453171
4.072271,14.218133
4.076272,2.626074
4.080272,5.670790
4.084272,2.637672
4.088273,-5.825153
4.092273,-8.868588
4.096273,6.827559
4.100273,14.909648
4.104274,23.468669
4.108274,36.601673
4.112274,28.380320
4.116274,24.159226
4.120275,14.862798
4.124275,13.866140
4.128275,12.423442
4.132275,8.833356
4.136276,-8.787849
4.140276,-0.024338
4.144276,1.291818
4.148277,7.419784
4.152277,17.352452
4.156277,27.115279
4.160277,28.992526
4.164278,25.680999
4.168278,7.357843
4.172278,2.990405
4.176278,8.059657
4.180279,7.645056
4.184279,-4.610867
4.188279,-11.152174
4.192279,-12.692404
4.196280,3.528965
4.200280,13.728522
4.204280,24.900081
4.208281,35.643734
4.212281,22.197373
4.216281,22.070554
4.220281,21.145819
4.224282,16.020448
4.228282,3.416643
4.232282,0.244931
4.236282,2.991714
4.240283,5.658738
4.244283,-1.180697
4.248283,9.994535
4.252283,15.548545
4.256284,30.245248
4.260284,29.492361
4.264284,27.093757
4.268285,13.393969
4.272285,16.379949
4.276285,16.662328
4.280285,1.809560
4.284286,7.529217
4.288286,-1.736711
4.292286,-4.839102
4.296286,-4.327115
4.300287,7.386094
4.304287,25.719041
4.308287,24.791286
4.312287,31.403434
4.316288,27.420513
4.320288,23.668064
4.324288,8.232570
4.328289,13.423106
4.332289,3.382362
4.336289,6.658034
4.340289,-4.541443
4.344290,-9.740065
4.348290,4.786524
4.352290,14.978907
4.356290,27.633180
4.360291,30.516932
4.364291,26.686039
4.368291,14.268250
4.372291,12.082521
4.376292,4.802438
4.380292,9.676798
4.384292,0.926325
4.388293,-2.353104
4.392293,-1.796267
4.396293,5.934876
4.400293,12.388995
4.404294,24.608004
4.408294,30.202539
4.412294,29.651217
4.416294,26.111191
4.420295,21.921238
4.424295,17.812639
4.428295,7.769545
4.432295,13.702721
4.436296,3.888247
4.440296,-4.569809
4.444296,-1.838583
4.448297,8.745320
4.452297,22.163871
4.456297,20.148260
4.460297,31.041661
4.464298,16.645627
4.468298,16.553249
4.472298,11.006304
4.476298,8.553871
4.480299,9.130237
4.484299,-2.824875
4.488299,-4.530330
4.492299,-10.516620
4.496300,4.150207
4.500300,9.926768
4.504300,24.318606
4.508301,22.485665
4.512301,29.725785
4.516301,17.150613
4.520301,12.087653
4.524302,19.413767
4.528302,5.575245
4.532302,6.054316
4.536302,-4.465438
4.540303,-2.921099
4.544303,-6.742565
4.548303,5.946675
4.552303,19.535196
4.556304,24.237321
4.560304,27.364183
4.564304,19.527887
4.568305,16.918374
4.572305,12.324462
4.576305,8.269022
4.580305,8.827546
4.584306,-3.495507
4.588306,-7.226377
4.592306,-6.736377
4.596306,-0.489989
4.600307,15.316039
4.604307,24.649156
4.608307,25.875235
4.612307,28.546101
4.616308,23.274028
4.620308,15.598501
4.624308,11.532979
4.628309,8.637484
4.632309,6.053106
4.636309,-4.335089
4.640309,-1.105774
4.644310,-2.859711
4.648310,10.596154
4.652310,20.593348
4.656310,28.280170
4.660311,23.242392
4.664311,23.008696
4.668311,16.273133
4.672311,11.476912
4.676312,3.492026
4.680312,6.175085
4.684312,-8.658778
4.688313,-5.923349
4.692313,-13.234183
4.696313,4.179448
4.700313,10.514367
4.704314,25.678099
4.708314,36.349918
4.712314,32.698992
4.716314,28.590879
4.720315,23.290018
4.724315,17.168878
4.728315,11.663399
4.732315,4.320526
4.736316,4.354927
4.740316,-4.736585
4.744316,3.477320
4.748317,4.287791
4.752317,19.528065
4.756317,28.426363
4.760317,22.178621
4.764318,28.546525
4.768318,16.333887
4.772318,9.236740
4.776318,15.700992
4.780319,2.925681
4.784319,1.884325
4.788319,-6.596861
4.792319,-9.642195
4.796320,3.931301
4.800320,17.498714
4.804320,22.771461
4.808321,26.926311
4.812321,24.309612
4.816321,19.492786
4.820321,27.536737
4.824322,12.128860
4.828322,10.912642
4.832322,7.712859
4.836322,1.352861
4.840323,-6.055385
4.844323,-1.118772
4.848323,5.684881
4.852323,22.437776
4.856324,26.001465
4.860324,28.482294
4.864324,24.304399
4.868325,20.097524
4.872325,9.579364
4.876325,6.486183
4.880325,0.582464
4.884326,-0.934468
4.888326,-2.551317
4.892326,-9.582429
4.896326,2.800589
4.900327,20.916303
4.904327,29.238113
4.908327,33.036529
4.912327,30.248991
4.916328,23.475525
4.920328,19.381320
4.924328,17.270306
4.928329,17.378483
4.932329,6.526473
4.936329,-2.417794
4.940329,-4.660966
4.944330,-6.018648
4.948330,10.241211
4.952330,15.150812
4.956330,25.547521
4.960331,25.451472
4.964331,21.596202
4.968331,9.162528
4.972331,10.334630
4.976332,7.233268
4.980332,4.311475
4.984332,1.210298
4.988333,-13.659653
4.992333,-2.015302
4.996333,6.493670
5.000333,25.897022
5.004334,27.528892
5.008334,25.259749
5.012334,33.500549
5.016334,33.237584
5.020335,17.046455
5.024335,14.102307
5.028335,7.797196
5.032335,9.505487
5.036336,3.300189
5.040336,-3.390927
5.044336,-2.676710
5.048337,9.196653
5.052337,18.509344
5.056337,27.384125
5.060337,32.003538
5.064338,20.051095
5.068338,13.608210
5.072338,14.609716
5.076338,6.876297
5.080339,2.837146
5.084339,-6.064362
5.088339,-10.486071
5.092339,-0.846890
5.096340,1.810358
5.100340,11.686679
5.104340,21.894266
5.108341,21.681385
5.112341,30.383813
5.116341,25.161001
5.120341,17.589473
5.124342,15.321102
5.128342,15.162718
5.132342,13.296866
5.136342,-1.735341
5.140343,-8.504259
5.144343,-0.270263
5.148343,8.999159
5.152343,14.802983
5.156344,27.549096
5.160344,33.177458
5.164344,21.943139
5.168345,8.973713
5.172345,9.402477
5.176345,10.548796
5.180345,6.302044
5.184346,-0.507906
5.188346,-8.317353
5.192346,-4.309321
5.196346,2.362433
5.200347,17.228604
5.204347,21.746845
5.208347,31.948034
5.212347,32.795014
5.216348,26.494214
5.220348,17.257617
5.224348,17.972243
5.228349,13.742082
5.232349,10.117611
5.236349,-6.393259
5.240349,-0.003785
5.244350,-4.161789
5.248350,2.348042
5.252350,21.811842
5.256350,25.618244
5.260351,28.740796
5.264351,25.599641
5.268351,17.479155
5.272351,11.166010
5.276352,9.607021
5.280352,-0.989164
5.284352,-4.309772
5.288353,-9.416782
5.292353,-2.209492
5.296353,-1.265111
5.300353,22.064899
5.304354,28.943954
5.308354,27.447164
5.312354,28.554606
5.316354,25.731218
5.320355,13.394484
5.324355,20.025100
5.328355,8.711410
5.332355,5.041197
5.336356,-0.826809
5.340356,-11.807139
5.344356,-2.946179
5.348357,2.302734
5.352357,22.507544
5.356357,17.145899
5.360357,25.709625
5.364358,19.142724
5.368358,19.930940
5.372358,8.799924
5.376358,-0.837185
5.380359,13.152557
5.384359,0.172017
5.388359,-10.132276
5.392359,-7.232626
5.396360,-0.260054
5.400360,15.801369
5.404360,20.762312
5.408361,36.387243
5.412361,31.042490
5.416361,15.357620
5.420361,12.658725
5.424362,11.353792
5.428362,8.727232
5.432362,-1.939706
5.436362,-1.095005
5.440363,-1.157503
5.444363,-2.054634
5.448363,13.161369
5.452363,21.931845
5.456364,24.012035
5.460364,27.240132
5.464364,24.956114
5.468365,15.582896
5.472365,14.203868
5.476365,8.518899
5.480365,7.964265
