Time,Amplitude
0.392026,-0.651244
0.396026,5.668288
0.400027,14.129175
0.404027,17.950458
0.408027,23.056181
0.412027,27.740713
0.416028,33.329548
0.420028,29.170450
0.424028,27.539470
0.428029,27.356317
0.432029,22.618495
0.436029,22.797846
0.440029,18.312752
0.444030,19.361411
0.448030,15.457236
0.452030,17.668937
0.456030,12.210131
0.460031,9.338649
0.464031,6.474318
0.468031,3.389827
0.472031,4.421206
0.476032,-0.976388
0.480032,-4.362648
0.484032,-9.228782
0.488033,-0.511366
0.492033,-1.260969
0.496033,1.596667
0.500033,12.364225
0.504034,12.186586
0.508034,17.163996
0.512034,30.897267
0.516034,29.114603
0.520035,29.197700
0.524035,25.261415
0.528035,24.853892
0.532035,19.639616
0.536036,17.954002
0.540036,15.458032
0.544036,12.409812
0.548037,15.643154
0.552037,10.760511
0.556037,10.697360
0.560037,4.439560
0.564038,7.130919
0.568038,0.925194
0.572038,2.923856
0.576038,-6.355257
0.580039,-2.697693
0.584039,-2.958875
0.588039,-6.723761
0.592039,4.338045
0.596040,5.481541
0.600040,15.613309
0.604040,20.654484
0.608041,21.225296
0.612041,26.750515
0.616041,32.308685
0.620041,30.027511
0.624042,31.231507
0.628042,29.910930
0.632042,23.999572
0.636042,22.451866
0.640043,15.790503
0.644043,19.001640
0.648043,11.650916
0.652043,7.990659
0.656044,6.629550
0.660044,7.785112
0.664044,6.506245
0.668045,7.107580
0.672045,-0.238917
0.676045,-1.381280
0.680045,-8.679353
0.684046,-0.546567
0.688046,0.644339
0.692046,-1.965062
0.696046,10.920506
0.700047,9.942725
0.704047,15.152616
0.708047,21.357732
0.712047,27.976906
0.716048,31.690819
0.720048,27.999785
0.724048,29.859345
0.728049,21.916017
0.732049,14.713307
0.736049,16.191077
0.740049,14.978248
0.744050,19.305462
0.748050,13.650628
0.752050,8.438223
0.756050,10.418224
0.760051,4.712623
0.764051,0.061056
0.768051,0.389599
0.772051,-5.479811
0.776052,-7.052392
0.780052,-3.752803
0.784052,-12.721571
0.788053,-0.764676
0.792053,-1.406392
0.796053,8.104463
0.800053,12.473199
0.804054,17.811006
0.808054,25.810030
0.812054,33.567664
0.816054,31.860153
0.820055,34.642531
0.824055,25.863792
0.828055,26.258421
0.832055,22.090577
0.836056,16.379115
0.840056,15.472557
0.844056,15.336122
0.848057,15.681779
0.852057,8.417685
0.856057,8.268791
0.860057,11.859517
0.864058,0.727018
0.868058,8.453178
0.872058,-3.330176
0.876058,4.261289
0.880059,-2.257839
0.884059,-2.544375
0.888059,-1.510635
0.892059,-1.335637
0.896060,6.626548
0.900060,14.147151
0.904060,18.282312
0.908061,22.722177
0.912061,24.718533
0.916061,25.638017
0.920061,26.462914
0.924062,25.241493
0.928062,23.485908
0.932062,24.038633
0.936062,20.150058
0.940063,19.281072
0.944063,7.939812
0.948063,7.158665
0.952063,7.204786
0.956064,1.471514
0.960064,4.610551
0.964064,2.373016
0.968065,4.216011
0.972065,-4.173104
0.976065,-6.268660
0.980065,-7.274976
0.984066,-7.699799
0.988066,-5.383437
0.992066,-2.238145
0.996066,3.324981
1.000067,11.439310
1.004067,16.174910
1.008067,22.802984
1.012067,21.066595
1.016068,32.593599
1.020068,32.253907
1.024068,25.787284
1.028069,29.088680
1.032069,22.615877
1.036069,18.198049
1.040069,19.441349
1.044070,13.103814
1.048070,13.728484
1.052070,17.435761
1.056070,13.241889
1.060071,10.458153
1.064071,6.082171
1.068071,5.295430
1.072071,-4.095102
1.076072,-3.163854
1.080072,-6.037608
1.084072,0.598612
1.088073,-4.746418
1.092073,4.296417
1.096073,12.135302
1.100073,9.963093
1.104074,18.309075
1.108074,22.865334
1.112074,26.216049
1.116074,24.504764
1.120075,30.937841
1.124075,24.837491
1.128075,20.168970
1.132075,22.234732
1.136076,13.292898
1.140076,16.699359
1.144076,15.157403
1.148077,8.446451
1.152077,11.203849
1.156077,12.268229
1.160077,4.801235
1.164078,3.455605
1.168078,3.765328
1.172078,-0.709776
1.176078,-6.724270
1.180079,-8.430476
1.184079,-6.996692
1.188079,-3.158043
1.192079,-1.484964
1.196080,5.752354
1.200080,15.840487
1.204080,21.670898
1.208081,25.333737
1.212081,26.326823
1.216081,29.826677
1.220081,33.496444
1.224082,25.199139
1.228082,22.596242
1.232082,23.407621
1.236082,21.929804
1.240083,17.926824
1.244083,12.560265
1.248083,15.943736
1.252083,8.773320
1.256084,14.423899
1.260084,9.699490
1.264084,10.340263
1.268085,5.802733
1.272085,1.432565
1.276085,-4.446490
1.280085,-4.967792
1.284086,-3.869301
1.288086,-2.751879
1.292086,0.419586
1.296086,8.225615
1.300087,16.655000
1.304087,17.193549
1.308087,22.407156
1.312087,26.930179
1.316088,30.252615
1.320088,23.966703
1.324088,22.733574
1.328089,24.673372
1.332089,20.705975
1.336089,22.527760
1.340089,11.756785
1.344090,11.279140
1.348090,11.172790
1.352090,9.969976
1.356090,4.483722
1.360091,2.559196
1.364091,-7.260663
1.368091,4.172043
1.372091,-5.351039
1.376092,-7.510116
1.380092,-5.318465
1.384092,-3.731056
1.388093,-1.690122
1.392093,-4.049271
1.396093,6.138590
1.400093,12.089512
1.404094,16.113105
1.408094,20.067972
1.412094,24.912302
1.416094,33.909974
1.420095,28.283868
1.424095,31.177214
1.428095,27.187485
1.432095,25.263401
1.436096,22.674508
1.440096,15.833537
1.444096,17.389507
1.448097,17.899955
1.452097,18.371447
1.456097,14.961375
1.460097,5.381983
1.464098,8.279900
1.468098,1.151366
1.472098,-0.697204
1.476098,0.730283
1.480099,-4.469798
1.484099,-5.575182
1.488099,0.197872
1.492099,-3.271735
1.496100,6.194803
1.500100,10.338882
1.504100,16.124654
1.508101,19.828138
1.512101,26.010896
1.516101,26.125139
1.520101,28.162479
1.524102,28.163859
1.528102,18.749622
1.532102,17.950964
1.536102,18.396272
1.540103,18.044011
1.544103,10.683445
1.548103,12.464460
1.552103,8.246831
1.556104,9.347593
1.560104,5.891302
1.564104,0.082227
1.568105,3.992175
1.572105,-5.968121
1.576105,-2.536960
1.580105,-11.914965
1.584106,-8.397393
1.588106,-1.025708
1.592106,-2.967513
1.596106,6.166595
1.600107,6.488823
1.604107,21.559026
1.608107,31.634596
1.612107,25.294803
1.616108,30.710794
1.620108,33.358002
1.624108,27.809801
1.628109,24.848618
1.632109,25.125430
1.636109,18.746136
1.640109,17.334347
1.644110,18.937682
1.648110,14.580931
1.652110,11.869702
1.656110,8.164739
1.660111,11.652436
1.664111,11.076015
1.668111,7.434032
1.672111,5.845917
1.676112,-5.054463
1.680112,-1.132036
1.684112,-7.771118
1.688113,-4.348391
1.692113,2.420313
1.696113,4.293013
1.700113,9.756897
1.704114,12.766792
1.708114,24.391273
1.712114,25.875000
1.716114,27.070914
1.720115,18.318167
1.724115,26.383519
1.728115,26.490001
1.732115,19.468360
1.736116,13.187234
1.740116,12.370069
1.744116,17.763738
1.748117,22.102610
1.752117,8.251138
1.756117,5.353286
1.760117,7.563060
1.764118,4.138852
1.768118,-0.660884
1.772118,-0.204734
1.776118,-8.640205
1.780119,-5.261537
1.784119,-7.485723
1.788119,-3.379071
1.792119,0.829366
1.796120,6.841375
1.800120,7.910272
1.804120,19.146475
1.808121,19.476339
1.812121,25.351616
1.816121,22.687347
1.820121,29.782208
1.824122,26.149801
1.828122,23.139569
1.832122,24.916869
1.836122,19.363782
1.840123,16.099862
1.844123,21.747199
1.848123,10.393373
1.852123,16.495323
1.856124,13.389717
1.860124,10.328007
1.864124,6.031144
1.868125,4.947238
1.872125,-2.700066
1.876125,-4.109297
1.880125,-3.220678
1.884126,-4.150035
1.888126,-0.749137
1.892126,11.580954
1.896126,6.448733
1.900127,14.668774
1.904127,17.714929
1.908127,17.765213
1.912127,26.709800
1.916128,26.625234
1.920128,24.309689
1.924128,25.862806
1.928129,25.472268
1.932129,19.428112
1.936129,17.706585
1.940129,14.852380
1.944130,12.076779
1.948130,6.888440
1.952130,8.038170
1.956130,5.147967
1.960131,4.574201
1.964131,4.096664
1.968131,2.087945
1.972131,-2.162835
1.976132,-8.003342
1.980132,-3.333002
1.984132,-5.965538
1.988133,-6.770330
1.992133,0.470887
1.996133,9.215989
2.000133,9.355972
2.004134,15.390952
2.008134,33.985540
2.012134,27.668421
2.016134,27.587463
2.020135,29.654995
2.024135,27.269123
2.028135,25.407876
2.032135,24.316739
2.036136,20.062353
2.040136,22.168776
2.044136,14.416660
2.048137,11.485232
2.052137,12.977926
2.056137,12.055572
2.060137,10.435731
2.064138,6.974108
2.068138,10.742164
2.072138,-5.233633
2.076138,-1.018434
2.080139,-1.076012
2.084139,-8.301284
2.088139,0.047113
2.092139,3.432396
2.096140,10.142026
2.100140,10.429006
2.104140,19.901959
2.108141,25.948624
2.112141,23.417969
2.116141,22.772386
2.120141,27.442650
2.124142,21.825935
2.128142,23.005424
2.132142,21.184912
2.136142,12.639034
2.140143,19.612089
2.144143,11.299681
2.148143,7.356355
2.152143,9.278221
2.156144,9.695247
2.160144,5.706739
2.164144,5.942688
2.168145,-1.092381
2.172145,-0.357897
2.176145,-7.919920
2.180145,-2.914648
2.184146,-0.671409
2.188146,-14.650113
2.192146,-1.424589
2.196146,9.074765
2.200147,13.756284
2.204147,17.492603
2.208147,20.006758
2.212147,24.209729
2.216148,24.794434
2.220148,29.854116
2.224148,28.536131
2.228149,28.137178
2.232149,25.229683
2.236149,18.952826
2.240149,21.126648
2.244150,19.894205
2.248150,14.195194
2.252150,13.847899
2.256150,9.824865
2.260151,14.001717
2.264151,5.527588
2.268151,2.703086
2.272151,4.353549
2.276152,-4.412484
2.280152,-1.892951
2.284152,0.041086
2.288153,0.142526
2.292153,1.194850
2.296153,5.029530
2.300153,15.138533
2.304154,17.622251
2.308154,18.715813
2.312154,21.211130
2.316154,30.385975
2.320155,27.582880
2.324155,18.679284
2.328155,19.900529
2.332155,20.278680
2.336156,12.331388
2.340156,17.171690
2.344156,10.759370
2.348157,11.374951
2.352157,5.164548
2.356157,3.138441
2.360157,5.091402
2.364158,-1.378673
2.368158,0.617414
2.372158,-0.909991
2.376158,-2.891743
2.380159,-3.583012
2.384159,-6.595623
2.388159,2.251998
2.392159,1.429469
2.396160,6.006172
2.400160,14.608737
2.404160,20.666315
2.408161,24.087988
2.412161,29.798865
2.416161,28.995467
2.420161,32.785869
2.424162,28.597091
2.428162,26.898670
2.432162,22.364312
2.436162,21.788503
2.440163,19.657308
2.444163,15.782858
2.448163,15.083868
2.452163,14.025173
2.456164,8.224618
2.460164,14.581870
2.464164,8.673599
2.468165,8.707862
2.472165,-3.321305
2.476165,-1.066104
2.480165,-6.622255
2.484166,-4.619327
2.488166,-0.322388
2.492166,2.059810
2.496166,7.144168
2.500167,15.142961
2.504167,20.609222
2.508167,18.705666
2.512167,23.691800
2.516168,27.746163
2.520168,29.173371
2.524168,30.288824
2.528169,25.835004
2.532169,23.325890
2.536169,15.267366
2.540169,13.055739
2.544170,11.605710
2.548170,8.039123
2.552170,6.897769
2.556170,1.806799
2.560171,6.015333
2.564171,4.135324
2.568171,-1.606172
2.572171,-5.235063
2.576172,-6.528682
2.580172,-7.542891
2.584172,-0.870183
2.588173,-4.742616
2.592173,-3.906257
2.596173,4.697730
2.600173,13.189854
2.604174,20.971241
2.608174,25.712363
2.612174,26.250443
2.616174,31.733648
2.620175,27.919094
2.624175,23.952439
2.628175,24.665510
2.632175,17.985942
2.636176,16.762627
2.640176,13.030855
2.644176,16.217178
2.648177,15.868842
2.652177,9.272234
2.656177,8.626132
2.660177,13.764688
2.664178,6.629054
2.668178,7.145977
2.672178,-0.087284
2.676178,-6.892561
2.680179,-2.619126
2.684179,-6.273416
2.688179,2.501147
2.692179,3.111338
2.696180,9.228406
2.700180,13.089942
2.704180,18.616728
2.708181,18.118837
2.712181,25.902442
2.716181,32.041684
2.720181,25.080293
2.724182,28.314922
2.728182,30.114288
2.732182,21.838593
2.736182,14.898168
2.740183,13.030937
2.744183,16.292864
2.748183,4.181775
2.752183,11.707265
2.756184,11.818736
2.760184,5.133259
2.764184,1.906982
2.768185,-0.943445
2.772185,-10.111869
2.776185,-4.525971
2.780185,-6.078124
2.784186,-7.568328
2.788186,-1.133223
2.792186,4.654479
2.796186,10.128042
2.800187,14.627320
2.804187,23.992508
2.808187,26.768425
2.812187,26.354850
2.816188,26.327113
2.820188,29.039764
2.824188,26.579723
2.828189,26.017326
2.832189,26.642592
2.836189,23.005718
2.840189,18.635288
2.844190,18.316489
2.848190,10.552930
2.852190,12.425018
2.856190,11.254004
2.860191,7.618307
2.864191,3.309751
2.868191,2.997028
2.872191,7.546605
2.876192,-1.936349
2.880192,0.505796
2.884192,-8.010487
2.888193,0.364243
2.892193,2.697292
2.896193,6.586234
2.900193,12.722722
2.904194,20.833539
2.908194,21.567251
2.912194,26.943634
2.916194,26.488604
2.920195,33.140774
2.924195,28.215828
2.928195,18.999077
2.932195,24.659132
2.936196,18.115568
2.940196,9.982981
2.944196,13.238346
2.948197,14.585961
2.952197,12.176080
2.956197,5.720382
2.960197,-0.604670
2.964198,2.454754
2.968198,-3.295122
2.972198,-3.199422
2.976198,-6.516506
2.980199,-6.359426
2.984199,-8.561031
2.988199,-6.359695
2.992199,-2.391666
2.996200,4.073477
3.000200,15.865098
3.004200,17.401528
3.008201,25.763572
3.012201,28.453030
3.016201,36.327496
3.020201,30.506969
3.024202,26.177970
3.028202,29.098492
3.032202,22.909557
3.036202,19.101032
3.040203,20.131258
3.044203,13.566670
3.048203,15.692882
3.052203,12.167955
3.056204,8.400581
3.060204,12.699444
3.064204,5.598729
3.068205,2.966431
3.072205,-8.845635
3.076205,-1.446939
3.080205,-2.750105
3.084206,-3.551969
3.088206,-4.051426
3.092206,4.775394
3.096206,1.712343
3.100207,14.958742
3.104207,20.673700
3.108207,19.624752
3.112207,23.320316
3.116208,28.290899
3.120208,33.868720
3.124208,28.581042
3.128209,27.285547
3.132209,14.828649
3.136209,16.470701
3.140209,12.178730
3.144210,15.448072
3.148210,6.092897
3.152210,9.325704
3.156210,4.865627
3.160211,0.739987
3.164211,0.253912
3.168211,-0.435459
3.172211,-1.342196
3.176212,-6.269034
3.180212,-5.225660
3.184212,-4.258205
3.188213,-0.810476
3.192213,5.179999
3.196213,8.049339
3.200213,7.413799
3.204214,22.992619
3.208214,30.524885
3.212214,30.528456
3.216214,33.028522
3.220215,32.686872
3.224215,34.302059
3.228215,29.048065
3.232215,23.095442
3.236216,28.204303
3.240216,15.892326
3.244216,18.612279
3.248217,19.198301
3.252217,10.371899
3.256217,12.315288
3.260217,11.563436
3.264218,5.207477
3.268218,8.760236
3.272218,5.504732
3.276218,2.355130
3.280219,-3.438450
3.284219,-0.942612
3.288219,-3.630823
3.292219,0.920837
3.296220,4.410717
3.300220,17.629680
3.304220,18.759414
3.308221,19.758741
3.312221,23.601107
3.316221,27.006523
3.320221,27.176266
3.324222,23.575116
3.328222,26.033580
3.332222,18.219627
3.336222,20.063875
3.340223,12.257981
3.344223,11.541991
3.348223,10.015589
3.352223,3.553016
3.356224,5.465547
3.360224,3.099477
3.364224,7.730470
3.368225,-0.135105
3.372225,0.348082
3.376225,-0.281651
3.380225,-2.510957
3.384226,0.765820
3.388226,-5.003200
3.392226,-1.869536
3.396226,9.481878
3.400227,16.231357
3.404227,20.133603
3.408227,26.101619
3.412227,27.526832
3.416228,26.458904
3.420228,37.717341
3.424228,32.682376
3.428229,27.149063
3.432229,24.495876
3.436229,23.084204
3.440229,15.972154
3.444230,17.406599
3.448230,13.800821
3.452230,10.035908
3.456230,8.666734
3.460231,9.911312
3.464231,10.473410
3.468231,2.727976
3.472231,-3.561137
3.476232,-0.304888
3.480232,4.015666
3.484232,-1.673037
3.488233,-9.161548
3.492233,-0.281669
3.496233,10.727020
3.500233,9.078634
3.504234,13.208008
3.508234,22.880909
3.512234,28.548802
3.516234,26.690657
3.520235,33.319225
3.524235,24.416619
3.528235,25.097903
3.532235,21.775577
3.536236,16.307450
3.540236,13.888762
3.544236,16.838383
3.548237,8.447016
3.552237,7.764792
3.556237,9.006806
3.560237,10.762948
3.564238,9.457793
3.568238,-7.228990
3.572238,-1.486087
3.576238,-5.007734
3.580239,-5.253415
3.584239,-8.206798
3.588239,3.122818
3.592239,-0.738710
3.596240,6.379537
3.600240,11.404430
3.604240,21.071116
3.608241,24.667226
3.612241,23.883573
3.616241,28.113310
3.620241,28.702949
3.624242,29.016317
3.628242,27.202487
3.632242,25.400881
3.636242,22.879447
3.640243,18.822066
3.644243,15.576255
3.648243,19.493810
3.652243,8.321298
3.656244,9.733101
3.660244,6.740459
3.664244,3.791958
3.668245,10.470760
3.672245,-2.013369
3.676245,-1.104863
3.680245,-2.542240
3.684246,-8.273570
3.688246,-3.026518
3.692246,2.756872
3.696246,3.748589
3.700247,13.045342
3.704247,14.268716
3.708247,20.417391
3.712247,26.014995
3.716248,25.431728
3.720248,28.320065
3.724248,27.412009
3.728249,23.070596
3.732249,15.597558
3.736249,15.663633
3.740249,18.313442
3.744250,6.461063
3.748250,11.197708
3.752250,6.465502
3.756250,6.427015
3.760251,7.584758
3.764251,1.698401
3.768251,-3.266844
3.772251,-1.783317
3.776252,-3.588289
3.780252,-7.019084
3.784252,-5.129286
3.788253,-2.020894
3.792253,7.541398
3.796253,10.711740
3.800253,13.172004
3.804254,19.518331
3.808254,26.283965
3.812254,25.636478
3.816254,30.982773
3.820255,29.096311
3.824255,30.075157
3.828255,29.849298
3.832255,26.816127
3.836256,20.171961
3.840256,17.572457
3.844256,15.038566
3.848257,16.869592
3.852257,13.401618
3.856257,10.459336
3.860257,6.086741
3.864258,9.946809
3.868258,1.381823
3.872258,3.564628
3.876258,-5.018763
3.880259,-0.544536
3.884259,-0.361587
3.888259,2.883738
3.892259,-1.461979
3.896260,10.542487
3.900260,11.324711
3.904260,14.741857
3.908261,22.236414
3.912261,21.611568
3.916261,24.971620
3.920261,31.783224
3.924262,20.692426
3.928262,20.907592
3.932262,16.468679
3.936262,16.056604
3.940263,14.035750
3.944263,9.006423
3.948263,14.125645
3.952263,8.955076
3.956264,9.559288
3.960264,2.424963
3.964264,1.405900
3.968265,2.257971
3.972265,-1.398698
3.976265,-10.049847
3.980265,-3.048956
3.984266,-9.358875
3.988266,-6.755969
3.992266,5.978506
3.996266,2.970691
4.000267,16.999504
4.004267,24.120230
4.008267,20.525053
4.012267,30.670723
4.016268,31.172118
4.020268,30.223725
4.024268,29.945278
4.028269,28.426823
4.032269,27.617327
4.036269,23.147354
4.040269,21.241962
4.044270,15.108281
4.048270,10.666980
4.052270,12.059467
4.056270,11.319618
4.060271,9.647462
4.064271,6.192116
4.068271,1.608790
4.072271,-1.993863
4.076272,0.687972
4.080272,-7.204607
4.084272,-0.920180
4.088273,-2.929151
4.092273,-1.456728
4.096273,1.061248
4.100273,11.981316
4.104274,10.695894
4.108274,25.680124
4.112274,22.929546
4.116274,30.916609
4.120275,24.195950
4.124275,20.302166
4.128275,24.841067
4.132275,21.058017
4.136276,18.717887
4.140276,13.407199
4.144276,13.663380
4.148277,10.694994
4.152277,12.384848
4.156277,13.396592
4.160277,3.424874
4.164278,4.434506
4.168278,-6.787172
4.172278,-10.129923
4.176278,-4.952283
4.180279,-6.443785
4.184279,-6.813203
4.188279,-1.894789
4.192279,5.062544
4.196280,7.475838
4.200280,11.506220
4.204280,18.194170
4.208281,21.083406
4.212281,27.330778
4.216281,29.206931
4.220281,26.978924
4.224282,27.692289
4.228282,23.688202
4.232282,25.692176
4.236282,18.416401
4.240283,22.293001
4.244283,13.376602
4.248283,10.942378
4.252283,15.504092
4.256284,10.418755
4.260284,6.435979
4.264284,9.443348
4.268285,7.866205
4.272285,1.155196
4.276285,-0.765385
4.280285,-5.058584
4.284286,-7.271103
4.288286,-3.786563
4.292286,3.738703
4.296286,9.021255
4.300287,13.616681
4.304287,24.284656
4.308287,21.883375
4.312287,26.818645
4.316288,21.326835
4.320288,23.245987
4.324288,27.008034
4.328289,20.205400
4.332289,24.971773
4.336289,16.263148
4.340289,21.805436
4.344290,11.197556
4.348290,8.723538
4.352290,8.813812
4.356290,8.373560
4.360291,-0.412826
4.364291,6.166288
4.368291,3.594607
4.372291,1.419171
4.376292,-6.297070
4.380292,-6.215384
4.384292,-4.634601
4.388293,-3.630351
4.392293,1.587535
4.396293,9.660842
4.400293,11.003391
4.404294,18.018801
4.408294,20.043124
4.412294,28.088190
4.416294,28.360427
4.420295,32.979363
4.424295,29.513373
4.428295,21.248099
4.432295,22.577173
4.436296,15.643445
4.440296,22.091873
4.444296,15.756809
4.448297,19.571760
4.452297,7.822674
4.456297,16.208813
4.460297,7.755826
4.464298,4.666894
4.468298,3.139456
4.472298,7.261265
4.476298,-4.865051
4.480299,-3.726863
4.484299,-4.556215
4.488299,-3.821586
4.492299,3.591144
4.496300,5.104209
4.500300,12.370539
4.504300,17.822055
4.508301,24.833242
4.512301,28.070573
4.516301,24.179240
4.520301,28.711499
4.524302,22.298358
4.528302,26.130959
4.532302,21.827467
4.536302,21.522224
4.540303,14.372039
4.544303,12.865525
4.548303,11.193981
4.552303,7.466590
4.556304,10.648342
4.560304,8.107489
4.564304,2.276329
4.568305,-3.245132
4.572305,-1.340937
4.576305,-3.381245
4.580305,1.402059
4.584306,-3.484619
4.588306,-0.891069
4.592306,2.011031
4.596306,5.309989
4.600307,5.270080
4.604307,19.534742
4.608307,24.529304
4.612307,26.576253
4.616308,29.236283
4.620308,33.941536
4.624308,25.014377
4.628309,22.598766
4.632309,25.527933
4.636309,24.565576
4.640309,15.893994
4.644310,16.406238
4.648310,16.222207
4.652310,13.460119
4.656310,9.747811
4.660311,8.778876
4.664311,6.505376
4.668311,5.551901
4.672311,-2.543689
4.676312,0.476888
4.680312,-5.063712
4.684312,4.452840
4.688313,3.370849
4.692313,4.569552
4.696313,8.955726
4.700313,9.349947
4.704314,20.841259
4.708314,16.955685
4.712314,25.349222
4.716314,30.248472
4.720315,26.525684
4.724315,25.697043
4.728315,26.815448
4.732315,21.613188
4.736316,19.301437
4.740316,15.125609
4.744316,13.614563
4.748317,11.572430
4.752317,10.780631
4.756317,8.848148
4.760317,4.505184
4.764318,6.529117
4.768318,-2.101828
4.772318,-9.687640
4.776318,-6.068427
4.780319,-2.421256
4.784319,-2.597845
4.788319,-2.168262
4.792319,1.370079
4.796320,5.688978
4.800320,10.845539
4.804320,18.806778
4.808321,25.768203
4.812321,24.142033
4.816321,28.803644
4.820321,29.731609
4.824322,29.157569
4.828322,30.475112
4.832322,27.559331
4.836322,23.107989
4.840323,15.346612
4.844323,18.117252
4.848323,9.723423
4.852323,14.343354
4.856324,14.379364
4.860324,9.725241
4.864324,6.886448
4.868325,2.703486
4.872325,-0.993508
4.876325,-2.824391
4.880325,-4.715028
4.884326,0.593046
4.888326,-3.695407
4.892326,-1.463980
4.896326,10.157275
4.900327,11.202207
4.904327,18.698315
4.908327,20.670295
4.912327,23.045999
4.916328,28.022206
4.920328,21.414571
4.924328,27.507023
4.928329,19.901176
4.932329,20.606046
4.936329,17.063885
4.940329,11.292623
4.944330,12.173556
4.948330,11.949726
4.952330,7.158546
4.956330,5.932833
4.960331,1.364013
4.964331,2.190346
4.968331,-0.074575
4.972331,-3.535488
4.976332,-9.449964
4.980332,-5.950727
4.984332,-6.535071
4.988333,-1.477749
4.992333,-0.151770
4.996333,4.199401
5.000333,13.593118
5.004334,19.643463
5.008334,28.851276
5.012334,28.787281
5.016334,33.066863
5.020335,26.650937
5.024335,28.167994
5.028335,27.809194
5.032335,25.544592
5.036336,20.997209
5.040336,17.443273
5.044336,16.661346
5.048337,15.476125
5.052337,11.005023
5.056337,8.701108
5.060337,6.156277
5.064338,7.646523
5.068338,3.666767
5.072338,0.922069
5.076338,-2.990524
5.080339,-8.430734
5.084339,-0.956931
5.088339,-4.957419
5.092339,3.119782
5.096340,7.013707
5.100340,17.597902
5.104340,22.044537
5.108341,22.544645
5.112341,29.557875
5.116341,23.276409
5.120341,31.241385
5.124342,33.136850
5.128342,24.480463
5.132342,20.595213
5.136342,15.920679
5.140343,11.169139
5.144343,11.987976
5.148343,9.110062
5.152343,7.836741
5.156344,11.724488
5.160344,4.368475
5.164344,7.428156
5.168345,-5.216956
5.172345,-3.055241
5.176345,-6.373015
5.180345,-9.159732
5.184346,-6.395707
5.188346,-0.324177
5.192346,-0.228980
5.196346,2.683687
5.200347,12.668821
5.204347,17.560865
5.208347,26.436890
5.212347,27.149043
5.216348,33.260126
5.220348,33.647153
5.224348,29.231990
5.228349,27.093293
5.232349,26.682175
5.236349,22.113956
5.240349,17.991529
5.244350,17.062216
5.248350,15.128938
5.252350,13.654786
5.256350,11.934662
5.260351,7.326764
5.264351,11.868273
5.268351,3.328433
5.272351,-0.554342
5.276352,2.246193
5.280352,-9.497643
5.284352,-0.872362
5.288353,-5.230378
5.292353,2.713397
5.296353,6.814419
5.300353,15.658456
5.304354,17.563750
5.308354,25.721073
5.312354,29.515142
5.316354,26.260443
5.320355,24.340186
5.324355,28.856411
5.328355,24.523290
5.332355,21.706803
5.336356,17.482569
5.340356,14.598759
5.344356,16.968628
5.348357,10.078973
5.352357,7.070771
5.356357,7.097498
5.360357,10.278632
5.364358,-5.206107
5.368358,0.936677
5.372358,-4.477645
5.376358,-5.481794
5.380359,-4.662424
5.384359,-2.360862
5.388359,-3.094673
5.392359,1.666984
5.396360,8.034067
5.400360,8.237681
5.404360,23.691930
5.408361,20.588664
5.412361,28.612075
5.416361,31.957089
5.420361,32.563105
5.424362,31.718602
5.428362,25.757904
5.432362,19.686137
5.436362,21.737880
5.440363,24.481259
5.444363,17.444274
5.448363,11.998577
5.452363,9.164415
5.456364,12.316181
5.460364,7.915459
5.464364,12.982068
5.468365,7.346082
5.472365,2.463176
5.476365,-1.372714
